  7   1
 1.0569083391E-05  9.7745740636E-06 1.081701   13
 1.4629925233E-05  5.3489704456E-06 1.048473   21
 7.0221963627E-06  3.0742691336E-06 1.012886   32
 4.0766972663E-06  2.2953453656E-06 1.029332   44
 7.5633893213E-06  1.7939671928E-06 1.007298   57
 2.9526066799E-06  1.3540671623E-06 0.994604   69
 2.8336931621E-06  1.1139077292E-06 1.018386   82
  9.55423e-11 -1.89602e-12  2.25215e-15  1.28799e-13 -3.05751e-15 -4.00534e-15 -2.60978e-14
 -1.89602e-12  2.86115e-11 -2.78130e-13  4.54985e-14  2.59478e-14  1.01236e-14 -6.83465e-15
  2.25215e-15 -2.78130e-13  9.45113e-12 -1.50483e-13 -2.59055e-15  2.68203e-15  5.19486e-15
  1.28799e-13  4.54985e-14 -1.50483e-13  5.26861e-12 -3.20754e-14 -1.15796e-14  5.53570e-15
 -3.05751e-15  2.59478e-14 -2.59055e-15 -3.20754e-14  3.21832e-12 -2.27758e-14 -3.18689e-15
 -4.00534e-15  1.01236e-14  2.68203e-15 -1.15796e-14 -2.27758e-14  1.83350e-12 -9.67403e-15
 -2.60978e-14 -6.83465e-15  5.19486e-15  5.53570e-15 -3.18689e-15 -9.67403e-15  1.24079e-12
