  8   1
 8.6125096083E-06  5.6169111654E-06 1.005760   32
 4.4118356917E-06  3.9896143899E-06 1.001596   44
-1.1834569121E-06  3.3370080131E-06 0.995217   56
 1.0977603893E-06  2.5656163172E-06 0.999390   69
 9.0340654455E-07  2.0587353675E-06 1.000454   82
-2.9052416090E-06  1.8474781454E-06 1.002620   94
-4.7560244232E-07  1.1572814632E-06 1.001080  111
 2.2360022634E-07  9.6607897080E-07 1.000178  131
  3.15497e-11 -1.79104e-12 -1.04917e-13 -9.10966e-14 -3.18774e-14 -2.17853e-14 -1.13394e-14 -6.27978e-15
 -1.79104e-12  1.59170e-11 -1.09345e-12 -5.86682e-14 -6.04899e-14 -2.75756e-14 -9.56130e-15 -6.41075e-15
 -1.04917e-13 -1.09345e-12  1.11356e-11 -6.72070e-13 -4.78238e-14 -3.52269e-14 -1.28783e-14 -7.47124e-15
 -9.10966e-14 -5.86682e-14 -6.72070e-13  6.58239e-12 -4.25400e-13 -2.97498e-14 -2.43764e-14 -6.38178e-15
 -3.18774e-14 -6.04899e-14 -4.78238e-14 -4.25400e-13  4.23839e-12 -3.18909e-13 -2.15109e-14 -1.21562e-14
 -2.17853e-14 -2.75756e-14 -3.52269e-14 -2.97498e-14 -3.18909e-13  3.41318e-12 -1.49573e-13 -1.18300e-14
 -1.13394e-14 -9.56130e-15 -1.28783e-14 -2.43764e-14 -2.15109e-14 -1.49573e-13  1.33930e-12 -7.17347e-14
 -6.27978e-15 -6.41075e-15 -7.47124e-15 -6.38178e-15 -1.21562e-14 -1.18300e-14 -7.17347e-14  9.33309e-13
