  7   2
 2.4222145454E-03  2.2456534343E-03 1.476285    3    4
 5.9620022591E-03  8.1844962773E-04 0.980270    6    7
 1.4001483130E-03  2.3317845229E-04 0.988073   11   14
 8.8921448352E-04  8.0884806737E-05 0.996102   19   23
 4.8523249179E-04  3.5926959107E-05 0.998769   30   35
 3.2516092423E-04  2.1275191808E-05 1.001169   41   47
 2.4269771472E-04  1.5730738520E-05 0.998464   54   59
  5.04296e-06 -4.81293e-08 -4.07106e-09 -3.71329e-10 -1.04435e-10 -4.49713e-11 -2.55169e-11
 -4.81293e-08  6.69860e-07 -8.23271e-09 -1.03180e-10 -4.75712e-11 -2.49168e-11  1.10669e-12
 -4.07106e-09 -8.23271e-09  5.43722e-08 -7.31008e-10 -2.70360e-11 -1.26977e-11 -1.98203e-12
 -3.71329e-10 -1.03180e-10 -7.31008e-10  6.54235e-09 -1.01904e-10 -6.25775e-12 -2.85904e-12
 -1.04435e-10 -4.75712e-11 -2.70360e-11 -1.01904e-10  1.29075e-09 -2.85223e-11 -1.57869e-12
 -4.49713e-11 -2.49168e-11 -1.26977e-11 -6.25775e-12 -2.85223e-11  4.52634e-10 -1.29467e-11
 -2.55169e-11  1.10669e-12 -1.98203e-12 -2.85904e-12 -1.57869e-12 -1.29467e-11  2.47456e-10
