0.5650  0.0000  0.0000  0.0000  0.0000  0.2703  8.7565  0.0542  0.5834  0.9416
0.5750  0.0000  0.0000  0.0000  0.0000  0.2088  7.9386  0.0712  0.5929  0.9471
0.5850  0.0000  0.0000  0.0000  0.0000  0.1640  7.0495  0.0896  0.5946  0.9523
0.5950  0.0000  0.0000  0.0000  0.0000  0.1302  6.1305  0.1090  0.5893  0.9572
0.6050  0.0000  0.0000  0.0000  0.0000  0.1752  5.2496  0.1301  0.5788  0.9618
0.6150  0.0000  0.0000  0.0000  0.0000  0.1253  4.5173  0.1542  0.5652  0.9661
0.6250  0.0000  0.0000  0.0000  0.0000  0.0888  3.8164  0.1836  0.5505  0.9702
0.6350  0.0000  0.0000  0.0000  0.0000  0.0625  3.1670  0.2205  0.5357  0.9739
0.6450  0.0000  0.0000  0.0000  0.0000  0.0436  2.5832  0.2672  0.5210  0.9774
0.6550  0.0000  0.0000  0.0000  0.0000  0.0303  2.0732  0.3245  0.5058  0.9806
0.6650  0.0000  0.0000  0.0000  0.0000  0.0209  1.6396  0.3923  0.4891  0.9836
0.6750  0.0000  0.0000  0.0000  0.0000  0.0144  1.2801  0.4687  0.4699  0.9863
0.6850  0.0000  0.0000  0.0000  0.0000  0.0099  0.9890  0.5511  0.4479  0.9887
0.6950  0.0000  0.0000  0.0000  0.0000  0.0067  0.7582  0.6358  0.4234  0.9909
0.7050  0.0000  0.0000  0.0000  0.0000  0.0157  0.9923  0.7197  0.3972  0.9929
0.7150  0.0000  0.0000  0.0000  0.0000  0.0107  0.8336  0.8002  0.3703  0.9947
0.7250  0.0000  0.0000  0.0000  0.0000  0.0072  0.6968  0.8763  0.3433  0.9962
0.7350  0.0000  0.0000  0.0000  0.0000  0.0049  0.5794  0.9482  0.3164  0.9975
0.7450  0.0000  0.0000  0.0000  0.0000  0.0032  0.4792  1.0171  0.2892  0.9986
0.7550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.0848  0.2611  0.9994
0.7650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.1524  0.2321  1.0001
0.7750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.2198  0.2026  1.0005
0.7850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.2853  0.1736  1.0008
0.7950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.3466  0.1468  1.0009
0.8050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.4011  0.1238  1.0008
0.8150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.4476  0.1061  1.0005
0.8250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.4866  0.0944  1.0000
0.8350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.5207  0.0891  0.9994
0.8450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.5537  0.0894  0.9985
0.8550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.5899  0.0939  0.9976
0.8650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.6328  0.1004  0.9964
0.8750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.6844  0.1065  0.9951
0.8850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.7450  0.1097  0.9937
0.8950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.8135  0.1083  0.9921
0.9050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.8870  0.1016  0.9904
0.9150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  1.9621  0.0901  0.9885
0.9250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.0354  0.0755  0.9865
0.9350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.1039  0.0599  0.9844
0.9450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.1656  0.0453  0.9821
0.9550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.2202  0.0336  0.9797
0.9650  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.2687  0.0256  0.9772
0.9750  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.3136  0.0215  0.9746
0.9850  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.3579  0.0207  0.9718
0.9950  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.4048  0.0223  0.9690
1.0050  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.4565  0.0252  0.9660
1.0150  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.5143  0.0284  0.9629
1.0250  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.5773  0.0312  0.9598
1.0350  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.6436  0.0329  0.9565
1.0450  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.7098  0.0335  0.9532
1.0550  0.0000  0.0000  0.0000  0.0000  0.0000  0.0000  2.7729  0.0329  0.9497
